-4.3869	-3.7253	0.031595
-4.4608	-3.8399	2.5594
-4.5797	-3.9956	6.6269
-4.4979	-3.9765	3.8287
-4.4201	-3.9591	1.1672
-4.4315	-4.0209	1.5589
-4.4387	-4.0791	1.8045
-4.4477	-4.1391	2.1129
-4.4099	3.6272	2.3405
-4.5168	3.662	6.0337
-4.4504	3.5559	3.7407
-4.5259	3.5631	6.3499
-4.5099	3.4975	5.7981
-4.3564	3.3272	0.49383
-4.3969	3.3065	1.8936
-4.518	3.3445	6.0755
-4.5305	3.3005	6.5096
-4.3967	3.1514	1.8849
-4.536	3.1979	6.6987
-4.3651	3.0261	0.79404
-4.3872	2.9899	1.5568
-4.3958	2.9441	1.8532
-4.45	2.9282	3.7283
-4.4213	2.8573	2.7369
-4.4347	2.8139	3.2001
-4.4965	2.8002	5.3333
-4.3925	2.6839	1.7426
-4.4366	2.6587	3.266
-4.5181	2.6544	6.0812
-4.4117	2.5401	2.4033
-4.544	2.5628	6.974
-4.4903	2.4798	5.1206
-4.4036	2.3802	2.1245
-4.5103	2.3848	5.8098
-4.4864	2.3195	4.9864
-4.5022	2.2748	5.5299
-4.4827	2.2122	4.8568
-4.5441	2.1891	6.9775
-4.4173	2.0761	2.597
-4.4722	2.0494	4.4933
-4.4684	1.9952	4.3633
-4.3433	1.8883	0.042688
-4.3856	-3.298	1.5009
-4.41	-3.3682	2.3441
-4.5358	-3.5176	6.6915
-4.4604	-3.5115	4.0874
-4.5402	-3.6277	6.8448
-4.3867	-3.5566	1.5419
-4.4359	-3.6486	3.2407
-4.3868	-3.6597	1.543
-4.3603	-3.6888	0.62688
-4.5175	-3.875	6.0597
-4.4587	-3.8769	4.0273
-4.4581	-3.9287	4.0066
-4.5395	-4.0538	6.8183
-4.404	-3.9846	2.139
-4.3698	-4.005	0.95654
-4.3768	-4.0629	1.1999
-4.3844	-4.1214	1.4608
-4.4563	-4.2413	3.9443
-4.3509	-4.1922	0.30412
-4.2986	3.6738	0.012653
-4.4372	3.7396	4.8496
-4.3378	3.6043	1.3814
-4.345	3.5587	1.6316
-4.3012	3.4718	0.10396
-4.3068	3.4252	0.2989
-4.377	3.429	2.7482
-4.4838	3.4595	6.4759
-4.3207	3.2824	0.78524
-4.3448	3.2491	1.626
-4.3238	3.1821	0.89209
-4.3379	3.141	1.3841
-4.3096	3.0693	0.39487
-4.3403	3.0397	1.4685
-4.3609	3.0023	2.1861
-4.3036	2.9118	0.18556
-4.3748	2.908	2.6725
-4.4936	2.9337	6.8189
-4.4882	2.8768	6.6273
-4.3376	2.7288	1.3725
-4.3622	2.6926	2.233
-4.41	2.6697	3.9016
-4.4282	2.6282	4.5367
-4.3298	2.5184	1.1028
-4.3438	2.4749	1.589
-4.473	2.4954	6.0974
-4.4967	2.4553	6.9257
-4.353	2.3251	1.9091
-4.3082	2.2501	0.34686
-4.475	2.2841	6.1687
-4.4149	2.201	4.0726
-4.3869	2.135	3.0922
-4.3742	2.0769	2.6491
-4.4811	2.0744	6.3808
-4.3518	1.9629	1.8687
-4.4937	1.9736	6.8222
-4.3995	1.88	3.5343
-4.4874	1.8643	6.6008
-4.4896	1.8119	6.6784
-4.3779	-3.2219	2.779
-4.4269	-3.3105	4.4883
-4.3099	-3.2741	0.40553
-4.4906	-3.4647	6.7114
-4.4274	-3.4685	4.5061
-4.4169	-3.5128	4.142
-4.3523	-3.513	1.8867
-4.4337	-3.6313	4.7269
-4.4259	-3.6775	4.4547
-4.4741	-3.7706	6.136
-4.4381	-3.793	4.8797
-4.4136	-3.8244	4.024
-4.3765	-3.8442	2.7296
-4.3668	-3.8876	2.3924
-4.4167	-3.9844	4.1349
-4.3573	-3.9826	2.0625
-4.3028	-3.9838	0.16029
-4.3447	-4.0741	1.6196
-4.3186	-4.101	0.71174
-4.3823	-4.2135	2.9333
-4.3258	-4.2105	0.96219
-4.4301	-4.3646	4.5998
-4.2705	3.7386	0.56735
-4.2999	3.7128	1.6058
-4.273	3.6383	0.65596
-4.3148	3.6221	2.13
-4.2752	3.5376	0.73327
-4.3752	3.5679	4.2609
-4.2558	3.4195	0.048122
-4.3458	3.4397	3.2227
-4.2809	3.337	0.93445
-4.2877	3.2909	1.1762
-4.2768	3.2312	0.79009
-4.4068	3.2766	5.3731
-4.2557	3.1132	0.046117
-4.3286	3.1146	2.6149
-4.2557	3.0111	0.046146
-4.3534	3.0281	3.4919
-4.4258	3.0254	6.0448
-4.2685	2.8666	0.49641
-4.302	2.8376	1.6804
-4.2927	2.7799	1.3508
-4.4525	2.83	6.9861
-4.4451	2.772	6.7227
-4.4489	2.721	6.8593
-4.3322	2.5977	2.7429
-4.3031	2.5286	1.7162
-4.4172	2.5427	5.7401
-4.4294	2.4966	6.1708
-4.3913	2.4225	4.827
-4.4243	2.3876	5.9909
-4.2676	2.2519	0.46453
-4.3059	2.2204	1.8158
-4.4488	2.2408	6.855
-4.2737	2.1013	0.68166
-4.3784	2.1003	4.3721
-4.3304	2.0254	2.6804
-4.278	1.9495	0.83179
-4.3683	1.9383	4.0147
-4.3401	1.8737	3.0213
-4.3846	1.8404	4.5927
-4.412	1.799	5.5584
-4.2918	1.6985	1.3195
-4.3082	1.6533	1.8968
-4.3666	-3.142	3.9569
-4.3971	-3.2167	5.033
-4.4386	-3.3002	6.4933
-4.3218	-3.2652	2.3761
-4.3071	-3.3058	1.8598
-4.3737	-3.4094	4.2081
-4.3938	-3.4777	4.9167
-4.3747	-3.5151	4.2431
-4.4437	-3.6237	6.6737
-4.3913	-3.6337	4.8262
-4.2719	-3.5861	0.61781
-4.3531	-3.7065	3.4807
-4.378	-3.7802	4.3586
-4.2914	-3.7569	1.3067
-4.3341	-3.8462	2.8099
-4.3283	-3.893	2.6058
-4.4222	-4.0305	5.9159
-4.3181	-3.9874	2.2472
-4.4129	-4.1279	5.5895
-4.4312	-4.1982	6.2358
-4.3767	-4.1989	4.3109
-4.3024	-4.1793	1.6921
-4.272	-4.201	0.62277
-4.2892	-4.2693	1.226
-4.372	-4.4042	4.1461
-4.3645	3.9665	5.4869
-4.2556	3.816	1.6072
-4.2464	3.7562	1.2784
-4.4045	3.8427	6.9088
-4.2404	3.6482	1.0652
-4.3837	3.7184	6.1709
-4.2889	3.5859	2.7912
-4.2618	3.5116	1.8269
-4.2828	3.4771	2.576
-4.2566	3.4042	1.6419
-4.2671	3.3609	2.0165
-4.2328	3.2825	0.79211
-4.352	3.3223	5.0404
-4.2615	3.2016	1.8161
-4.3715	3.2312	5.7348
-4.3327	3.15	4.3515
-4.3139	2.4045	3.6816
-4.3782	2.3873	5.9733
-4.2943	2.2895	2.9834
-4.2574	2.2183	1.6711
-4.4033	2.241	6.8689
-4.379	2.1755	6.0002
-4.2718	2.0705	2.1824
-4.3699	2.0651	5.6783
-4.2312	1.9483	0.73489
-4.2179	1.8911	0.26308
-4.331	1.8893	4.2911
-4.2284	1.7933	0.63641
-4.2599	1.7551	1.7605
-4.3847	1.7533	6.206
-4.4013	1.7066	6.795
-4.2422	1.5935	1.1276
-4.2412	1.5418	1.0939
-4.2915	-3.0681	2.8846
-4.2373	-3.0807	0.9524
-4.348	-3.2138	4.8961
-4.2238	-3.1732	0.47266
-4.3547	-3.3243	5.1354
-4.3239	-3.3533	4.0406
-4.2402	-3.3397	1.0584
-4.3955	-3.5153	6.5901
-4.3789	-3.5551	5.9993
-4.2233	-3.48	0.4568
-4.234	-3.5401	0.83717
-4.3991	-3.7314	6.7196
-4.3573	-3.7488	5.2305
-4.259	-3.7158	1.7286
-4.4003	-3.8924	6.7622
-4.307	-3.862	3.4354
-4.2894	-3.8982	2.8112
-4.2648	-3.9276	1.9344
-4.3088	-4.0202	3.5
-4.2584	-4.0248	1.7058
-4.3278	-4.1429	4.1788
-4.3044	-4.1726	3.3432
-4.2328	-4.1545	0.79246
-4.2378	-4.2108	0.97129
-4.2503	-4.2747	1.4176
-4.2507	-4.3266	1.4313
-4.3517	-4.4821	5.028
-4.2651	3.9692	3.5441
-4.3357	3.9817	6.0843
-4.3398	3.9324	6.233
-4.3507	3.889	6.6259
-4.2278	3.7274	2.2002
-4.2972	3.7359	4.6995
-4.3072	3.6919	5.0597
-4.274	3.6111	3.8629
-4.3579	3.6287	6.886
-4.2799	3.5113	4.0768
-4.3377	3.5056	6.1566
-4.2566	3.3879	3.2389
-4.2163	2.1168	1.7865
-4.3117	2.1119	5.2215
-4.1672	1.9901	0.020951
-4.1906	1.9499	0.86024
-4.356	1.9735	6.8172
-4.2077	1.8548	1.4782
-4.2782	1.8335	4.0141
-4.1737	1.7376	0.2535
-4.2937	1.735	4.5716
-4.3117	1.6895	5.2225
-4.212	1.5988	1.6303
-4.2532	1.5624	3.1139
-4.2779	1.5191	4.0027
-4.2591	1.4603	3.3277
-4.1799	1.3819	0.47675
-4.2655	-2.9771	3.5569
-4.1764	-2.9661	0.35205
-4.1936	-3.0296	0.96784
-4.3542	-3.199	6.7517
-4.1675	-3.1129	0.03157
-4.2893	-3.2564	4.4154
-4.3048	-3.3208	4.9718
-4.3521	-3.4106	6.6756
-4.2259	-3.3635	2.1333
-4.1684	-3.3687	0.061155
-4.2585	-3.4937	3.3073
-4.1935	-3.4917	0.96654
-4.2358	-3.5788	2.4901
-4.255	-4.064	3.1801
-4.1744	-4.0381	0.27817
-4.2401	-4.1536	2.643
-4.3228	-4.2875	5.6193
-4.2381	-4.2554	2.5733
-4.2092	-4.278	1.5328
-4.2591	-4.3808	3.3271
-4.2719	-4.4463	3.7901
-4.1902	-4.4125	0.84698
-4.2956	4.0932	6.2863
-4.152	3.905	1.0628
-4.1963	3.8948	2.6755
-4.1883	3.8355	2.3846
-4.2371	3.8278	4.1592
-4.1726	3.7178	1.8101
-4.1715	3.6652	1.7713
-4.1864	3.6265	2.3132
-4.1484	3.5423	0.93114
-4.1809	3.5183	2.1133
-4.1284	3.423	0.20288
-4.17	1.961	1.7168
-4.1617	1.9056	1.4144
-4.2928	1.9125	6.1853
-4.1945	1.8168	2.6074
-4.2439	1.7857	4.4073
-4.3022	1.7569	6.5281
-4.1443	1.6412	0.78146
-4.2962	1.6481	6.3078
-4.1699	1.5481	1.7135
-4.1274	1.4812	0.16684
-4.3104	1.4936	6.8251
-4.1846	1.3982	2.2495
-4.142	1.3327	0.69904
-4.1927	-2.9056	2.5425
-4.1274	-2.9114	0.16805
-4.2124	-3.0235	3.2602
-4.3148	-3.1504	6.9841
-4.167	-3.094	1.6068
-4.1365	-3.1226	0.49744
-4.2884	-3.2904	6.0263
-4.2019	-3.276	2.8781
-4.2767	-3.3872	5.5995
-4.2457	-3.4152	4.4711
-4.3033	-3.5148	6.5669
-4.2522	-4.2098	4.7084
-4.2044	-4.2145	2.9698
-4.2586	-4.3215	4.9407
-4.2446	-4.3598	4.4318
-4.2654	-4.4339	5.1872
-4.1457	-4.3608	0.83392
-4.1395	-4.4056	0.60897
-4.2102	4.1603	4.8262
-4.1484	4.0473	2.5537
-4.2492	4.0925	6.2598
-4.236	4.0269	5.7772
-4.1789	3.9203	3.6759
-4.2189	3.905	5.145
-4.1006	3.7443	0.79584
-4.148	3.7357	2.5405
-4.0981	3.6394	0.70346
-4.1563	3.6392	2.8454
-4.1405	3.5735	2.2636
-4.2403	1.8563	5.9329
-4.1517	1.7656	2.6765
-4.1088	1.696	1.0969
-4.1012	1.6416	0.81781
-4.2497	1.6479	6.2811
-4.2545	1.5965	6.4564
-4.2174	1.5298	5.0911
-4.1575	1.4561	2.8903
-4.1983	1.4178	4.3878
-4.1073	1.3357	1.0417
-4.2072	1.3156	4.7177
-4.1318	1.2403	1.9426
-4.0803	-2.807	0.048869
-4.2384	-2.9688	5.8645
-4.2628	-3.0393	6.7626
-4.2137	-3.057	4.9567
-4.0973	-3.0238	0.67508
-4.2559	-3.194	6.508
-4.2592	-3.2498	6.6292
-4.1062	-3.1844	1.0015
-4.2149	-3.3215	5.001
-4.2237	-3.3812	5.3235
-4.2144	-4.2699	4.9811
-4.1463	-4.2528	2.4781
-4.1569	-4.3156	2.8654
-4.1535	-4.364	2.74
-4.2043	-4.47	4.6111
-4.154	-4.4685	2.7617
-4.1822	-4.5511	3.7962
-4.2126	4.2079	6.5992
-4.1277	4.0709	3.4429
-4.0801	3.9724	1.6738
-4.1788	4.0156	5.3411
-4.1318	3.9183	3.5963
-4.2116	3.9407	6.5612
-4.0463	3.7349	0.4183
-4.177	3.8027	5.2765
-4.1503	3.7259	4.2844
-4.1437	1.729	4.0369
-4.1365	1.6737	3.7687
-4.088	1.6024	1.9677
-4.1147	1.5608	2.9596
-4.1933	1.5376	5.881
-4.2185	1.4935	6.8198
-4.0955	1.3982	2.2453
-4.1189	1.3541	3.116
-4.1171	1.3014	3.048
-4.2107	1.2778	6.5265
-4.2051	1.2229	6.321
-4.196	1.1672	5.9821
-4.1436	-2.8292	4.0352
-4.0456	-2.8134	0.38965
-4.0978	-2.9015	2.3313
-4.0794	-2.9401	1.6454
-4.195	-3.0765	5.9453
-4.1889	-3.1249	5.7173
-4.2221	-3.2031	6.9528
-4.1828	-3.2262	5.4913
-4.0878	-3.2046	1.9582
-4.1534	-3.3085	4.399
-4.0784	-4.2286	1.61
-4.089	-4.2913	2.0056
-4.1644	-4.423	4.8063
-4.0854	-4.3908	1.8707
-4.1453	-4.5076	4.0987
-4.2154	-4.6372	6.704
-4.0876	-4.5482	1.9507
-3.9919	4.0823	0.025344
-4.0574	4.0975	2.4883
-3.9963	3.9846	0.1904
-4.1312	4.0664	5.2611
-4.0904	3.9739	3.7265
-4.1731	4.0009	6.8349
-4.1064	3.8845	4.3283
-4.1436	3.8666	5.7248
-4.0092	1.5375	0.67631
-4.0224	1.4912	1.1725
-4.0402	1.4461	1.8419
-4.0373	1.3935	1.7316
-4.0461	1.3448	2.0605
-4.1092	1.3132	4.4318
-4.1024	1.2586	4.1782
-4.1319	1.2148	5.287
-4.121	1.159	4.8787
-3.9923	1.0717	0.039314
-4.0019	-2.7113	0.40008
-3.9918	-2.7555	0.02015
-4.0924	-2.8773	3.8032
-4.1243	-2.9524	5.0007
-4.1698	-3.0383	6.7098
-4.1524	-3.0787	6.0574
-4.0401	-3.047	1.8359
-4.0821	-3.1309	3.414
-4.0673	-3.1715	2.8582
-4.161	-4.4148	6.3812
-4.0263	-4.3233	1.317
-4.0669	-4.4189	2.8424
-4.0387	-4.44	1.785
-4.1328	-4.5962	5.319
-4.0122	-4.5133	0.78657
-4.0707	4.2617	4.685
-3.9933	4.1291	1.7462
-4.0707	4.1565	4.6858
-4.0185	4.0513	2.7026
-4.0853	4.0659	5.243
-4.0331	3.9618	3.258
-4.045	3.9211	3.7084
-4.1051	3.9264	5.9934
-4.128	1.5473	6.8657
-4.0104	1.4514	2.3936
-4.0028	1.3969	2.108
-3.9552	1.3292	0.29633
-3.9613	1.28	0.52887
-4.0396	1.2531	3.504
-4.0518	1.2045	3.9686
-4.0317	1.1464	3.2037
-4.1309	1.1212	6.9744
-4.0516	1.0474	3.9615
-4.0558	0.996	4.1186
-3.9925	-2.6834	1.7144
-4.0944	-2.8048	5.5883
-4.0354	-2.8166	3.3469
-3.9726	-2.8241	0.95915
-4.0274	-2.9151	3.0426
-3.9484	-2.9089	0.038008
-4.0687	-3.0502	4.6116
-4.1252	-3.1458	6.7591
-4.0793	-3.1636	5.0149
-4.0138	-4.306	2.526
-4.07	-4.4188	4.6593
-3.9725	-4.3643	0.9533
-3.9599	-4.4017	0.47645
-4.1302	-4.6443	6.9461
-4.043	-4.5985	3.6328
-3.9985	-4.5996	1.9419
-4.0714	4.3636	6.4516
-4.0091	4.2445	4.0584
-4.0471	4.2317	5.5163
-3.9116	4.039	0.31253
-3.9785	4.056	2.8817
-3.9961	4.0218	3.5599
-4.045	4.0181	5.4377
-4.0109	3.9318	4.1267
-3.9257	1.3854	0.85271
-3.9119	1.3294	0.32144
-4.0565	1.3255	5.8801
-4.0527	1.2713	5.7322
-4.0281	1.2109	4.7863
-4.0425	1.1624	5.3419
-4.0284	1.1057	4.7997
-3.9788	1.0401	2.8929
-4.0405	1.0034	5.2639
-3.9549	0.93046	1.9756
-4.0045	-2.6694	3.8803
-4.0106	-2.7258	4.1143
-3.9402	-2.7295	1.4099
-3.983	-2.8112	3.0549
-3.9751	-2.8576	2.7501
-4.0032	-2.9301	3.8312
-3.9759	-2.9621	2.7812
-4.0322	-3.0567	4.9456
-3.9221	-3.0245	0.71344
-4.0582	-4.4556	5.9455
-4.0727	-4.5247	6.5004
-3.966	-4.458	2.4028
-4.046	-4.6009	5.4772
-4.0621	-4.6722	6.0933
-4.0308	-4.6889	4.8905
-3.8605	4.1846	0.032151
-4.0176	4.3017	6.1372
-4.0012	4.2313	5.5
-3.8768	4.0485	0.66507
-4.009	4.1335	5.8028
-4.0032	4.0747	5.5791
-3.9047	3.9228	1.7509
-3.8983	1.2883	1.5031
-3.9059	1.2392	1.796
-3.9469	1.2	3.3913
-3.9914	1.1608	5.1208
-3.8977	1.082	1.4793
-3.8805	1.0259	0.8092
-3.9571	0.99385	3.7859
-3.9784	0.94661	4.6134
-3.8884	0.87381	1.1186
-3.9402	-2.6043	3.1324
-3.9783	-2.682	4.6114
-4.0235	-2.7657	6.3666
-3.8905	-2.7257	1.1991
-4.0062	-2.8597	5.6961
-3.9192	-2.8494	2.3138
-3.863	-2.8596	0.12924
-4.0156	-3.0257	6.0604
-4.0224	-3.2435	6.327
-3.9741	-3.2571	4.4478
-3.9748	-3.3102	4.4763
-3.9689	-3.3578	4.2478
-3.9441	-3.3889	3.2824
-3.8634	-3.3707	0.14728
-3.8872	-4.3163	1.07
-3.8815	-4.3613	0.84838
-3.9615	-4.5035	3.9583
-3.8855	-4.4685	1.003
-3.9499	-4.5947	3.5064
-3.9063	-4.5957	1.8119
-3.9902	4.4282	6.8559
-3.8793	4.2533	2.4955
-3.939	4.2661	4.8419
-3.9275	4.2011	4.3912
-3.8524	4.0693	1.4405
-3.973	4.1435	6.1798
-3.8751	3.9897	2.3334
-3.818	1.2252	0.085561
-3.8938	1.1974	3.0651
-3.972	1.1684	6.1413
-3.822	1.0732	0.24438
-3.8208	1.0218	0.19838
-3.8628	0.98133	1.8483
-3.872	0.93189	2.2086
-3.8824	0.88248	2.6177
-3.8468	0.82296	1.2192
-3.9149	-2.565	3.8971
-3.8417	-2.5683	1.0182
-3.8431	-2.6207	1.0734
-3.926	-2.7297	4.333
-3.8966	-2.7614	3.178
-3.8877	-2.807	2.8256
-3.9433	-2.8999	5.0112
-3.8691	-2.8971	2.0957
-3.9684	-3.1306	5.9987
-3.834	-3.0759	0.71712
-3.8289	-3.123	0.51608
-3.9749	-3.2952	6.2553
-3.9347	-3.3145	4.6762
-3.8858	-3.3253	2.7539
-3.912	-3.3999	3.7809
-3.8747	-3.4194	2.3175
-3.9568	-3.5447	5.5423
-3.829	-3.4814	0.52008
-3.8442	-4.369	1.1163
-3.9834	-4.5804	6.5872
-3.9841	-4.6346	6.6178
-3.9754	-4.6776	6.2753
-3.9893	-4.7473	6.8196
-3.9318	-4.7314	4.5591
-3.9174	4.3981	5.7866
-3.8236	4.241	2.056
-3.8433	4.2109	2.8389
-3.8697	4.1875	3.8888
-3.9378	4.2079	6.5961
-3.8129	4.0228	1.6278
-3.7902	1.1279	0.72555
-3.858	1.0959	3.4211
-3.8596	1.0441	3.4844
-3.7816	0.97188	0.38516
-3.7883	0.92235	0.65123
-3.7909	0.87171	0.75512
-3.8783	0.83935	4.2307
-3.8264	0.77636	2.1667
-3.8793	-2.5187	4.2686
-3.928	-2.6035	6.2078
-3.7764	-2.554	0.17692
-3.8914	-2.6845	4.7509
-3.939	-2.7706	6.6456
-3.7782	-2.7085	0.24744
-3.8178	-2.7886	1.8237
-3.8942	-2.8971	4.8641
-3.924	-3.0785	6.0486
-3.8208	-3.0492	1.9419
-3.8668	-3.1382	3.7728
-3.8261	-3.157	2.1547
-3.8444	-3.224	2.8808
-3.9346	-3.3529	6.4705
-3.8888	-3.3665	4.6491
-3.8687	-3.4014	3.8502
-3.9146	-3.4947	5.674
-3.9048	-3.5388	5.2856
-3.8136	-3.5077	1.658
-3.9152	-4.5014	5.6967
-3.9027	-4.5398	5.1985
-3.909	-4.6001	5.4514
-3.9148	-4.6599	5.6824
-3.7865	-4.5583	0.57899
-3.8816	-4.7254	4.3619
-3.8218	4.3934	3.7702
-3.7806	4.2944	2.1135
-3.7851	4.2476	2.2933
-3.8389	4.2555	4.4595
-3.7699	4.1274	1.6818
-3.7478	4.052	0.79574
-3.7692	4.0235	1.6541
-3.824	1.099	3.86
-3.775	1.0332	1.8867
-3.7464	0.97415	0.73659
-3.7727	0.92935	1.7944
-3.8014	0.88441	2.9513
-3.8353	0.8398	4.3126
-3.8188	0.78393	3.6499
-3.8285	0.73352	4.0393
-3.7434	-2.4078	0.61846
-3.8538	-2.5316	5.0592
-3.7528	-2.5166	0.99302
-3.7512	-2.5668	0.93028
-3.7799	-2.6382	2.0856
-3.7346	-2.6577	0.26223
-3.7883	-2.7478	2.4243
-3.8946	-2.8782	6.7004
-3.7833	-2.9512	2.2218
-3.8899	-3.0876	6.511
-3.7302	-3.0119	0.084246
-3.7747	-3.0995	1.8774
-3.778	-3.1539	2.009
-3.8565	-3.2722	5.1673
-3.88	-3.3453	6.1121
-3.8056	-3.3332	3.121
-3.7868	-3.3685	2.361
-3.8944	-3.5176	6.691
-3.8346	-3.516	4.2854
-3.7422	-3.4825	0.56877
-3.7392	-4.3496	0.44661
-3.7326	-4.3931	0.18129
-3.8314	-4.5618	4.1573
-3.8366	-4.6205	4.3675
-3.8806	-4.7266	6.1373
-3.8672	-4.7632	5.5993
-3.8458	4.4737	6.5807
-3.7756	4.3398	3.722
-3.724	4.2288	1.6189
-3.8486	4.3171	6.695
-3.7646	4.1707	3.2739
-3.7784	4.1337	3.8368
-3.8352	1.0622	6.1489
-3.7758	0.99347	3.727
-3.7534	0.9356	2.8153
-3.7727	0.88819	3.6042
-3.7872	0.83915	4.1935
-3.8251	0.79457	5.7354
-3.8013	0.73698	4.7655
-3.851	0.69329	6.7893
-3.8371	0.63765	6.2237
-3.7365	-2.3803	2.1304
-3.8211	-2.4871	5.5748
-3.7297	-2.4792	1.8536
-3.8202	-2.5923	5.5373
-3.8252	-2.6486	5.7398
-3.7284	-2.6333	1.8003
-3.8522	-2.7741	6.8416
-3.7514	-2.7534	2.7351
-3.7786	-2.9303	3.8433
-3.7635	-2.9708	3.2294
-3.6941	-2.9671	0.40142
-3.7847	-3.0923	4.0925
-3.7389	-3.1067	2.2268
-3.7039	-3.1288	0.79987
-3.6843	-3.1633	0.0021727
-3.741	-3.2638	2.3103
-3.8017	-3.3694	4.7838
-3.8558	-3.4708	6.9852
-3.7723	-3.4479	3.5864
-3.6859	-3.4199	0.067164
-3.7071	-3.4909	0.93197
-3.7196	-4.4299	1.4412
-3.766	-4.5373	3.3283
-3.8505	-4.6924	6.7693
-3.7939	-4.676	4.465
-3.792	-4.7262	4.3887
-3.795	-4.7825	4.5115
-3.7771	4.4996	5.6327
-3.6768	4.3287	1.5035
-3.6915	4.2942	2.1062
-3.6711	4.219	1.2667
-3.7857	4.2976	5.9881
-3.6586	4.1021	0.75139
-3.7157	4.1141	3.1065
-3.6853	0.98136	1.8523
-3.7113	0.93627	2.924
-3.7068	0.88317	2.7365
-3.7775	0.84708	5.6516
-3.6709	0.77173	1.26
-3.7207	0.73004	3.309
-3.7099	0.67594	2.8668
-3.705	0.62312	2.6652
-3.7913	0.58449	6.2185
-3.6722	0.51467	1.3124
-3.7064	0.46752	2.7219
-3.7312	0.41835	3.7424
-3.7683	0.36969	5.2707
-3.6688	0.30851	1.1706
-3.7545	0.2631	4.7033
-3.7538	0.21044	4.673
-3.74	0.15725	4.1064
-3.6435	0.10213	0.12878
-3.6724	0.051469	1.3199
-3.7409	0	4.1438
-3.733	-0.05232	3.8195
-3.7146	-0.10412	3.0586
-3.7101	-0.15599	2.8749
-3.8046	-2.4528	6.7679
-3.661	-2.4116	0.85086
-3.7083	-2.4947	2.7986
-3.7557	-2.5792	4.7539
-3.7372	-2.6189	3.9893
-3.699	-2.6439	2.4151
-3.6873	-2.6873	1.9342
-3.8084	-2.9357	6.9243
-3.6668	-2.8779	1.0881
-3.7634	-3.0064	5.0687
-3.7908	-3.0815	6.1994
-3.7983	-3.1408	6.5078
-3.7189	-3.1272	3.2352
-3.7222	-3.1822	3.3709
-3.7358	-3.2462	3.9324
-3.7576	-3.3178	4.8295
-3.6728	-3.2944	1.3379
-3.727	-3.3952	3.5693
-3.7667	-3.4842	5.2055
-3.6879	-3.463	1.9598
-3.724	-3.5491	3.4448
-3.7162	-4.4792	3.1264
-3.8032	-4.6374	6.7118
-3.7955	-4.6811	6.3926
-3.7461	-4.6728	4.3587
-3.701	-4.6684	2.5001
-3.6609	-4.669	0.84491
-3.6126	4.3562	0.67196
-3.6363	4.3331	1.6599
-3.6903	4.3451	3.9118
-3.6418	4.2364	1.8912
-3.6042	4.1415	0.32173
-3.6232	4.112	1.1154
-3.7601	0.96015	6.8238
-3.6962	0.89139	4.1589
-3.7055	0.84107	4.5462
-3.6888	0.78494	3.8487
-3.6752	0.72993	3.2845
-3.6896	0.68044	3.8845
-3.5993	0.61272	0.11518
-3.6858	0.57516	3.7234
-3.6878	0.52315	3.807
-3.644	0.46525	1.9828
-3.732	0.42354	5.651
-3.745	0.37189	6.1951
-3.6057	0.30691	0.38517
-3.6263	0.25721	1.2416
-3.7088	0.21046	4.6859
-3.646	0.15517	2.0651
-3.711	0.10529	4.7762
-3.6189	0.051338	0.93427
-3.6865	0	3.7533
-3.6444	-0.0517	1.9974
-3.6692	-0.1041	3.031
-3.6337	-0.15465	1.5536
-3.6864	-0.20919	3.7517
-3.679	-0.26095	3.4393
